@RELATION outubro_15_09_20_22_07
@ATTRIBUTE time_interval NUMERIC
@ATTRIBUTE avg_cn0_l1 NUMERIC
@ATTRIBUTE phi01l1 NUMERIC
@ATTRIBUTE phi03l1 NUMERIC
@ATTRIBUTE phi10l1 NUMERIC
@ATTRIBUTE phi30l1 NUMERIC
@ATTRIBUTE phi60l1 NUMERIC
@ATTRIBUTE avgccd_l1 NUMERIC
@ATTRIBUTE sigmaccd_l1 NUMERIC
@ATTRIBUTE tec_45 NUMERIC
@ATTRIBUTE dtec_6045 NUMERIC
@ATTRIBUTE tec_30 NUMERIC
@ATTRIBUTE dtec_4530 NUMERIC
@ATTRIBUTE tec_15 NUMERIC
@ATTRIBUTE dtec_3015 NUMERIC
@ATTRIBUTE tec NUMERIC
@ATTRIBUTE dtec_15tow NUMERIC
@ATTRIBUTE f2nd_tec_cn0 NUMERIC
@ATTRIBUTE si_l1 NUMERIC
@ATTRIBUTE numerator_si_l1 NUMERIC
@ATTRIBUTE p_l1 NUMERIC
@ATTRIBUTE avg_cn0_l2 NUMERIC
@ATTRIBUTE avgccd_l2c_e5a NUMERIC
@ATTRIBUTE sigmaccd_l2c_e5a NUMERIC
@ATTRIBUTE si_l2c_e5a NUMERIC
@ATTRIBUTE numerator_si_l2c_e5a NUMERIC
@ATTRIBUTE avg_cn0_l5_e5b NUMERIC
@ATTRIBUTE phi01_l5_e5b NUMERIC
@ATTRIBUTE phi03_l5_e5b NUMERIC
@ATTRIBUTE phi10_l5_e5b NUMERIC
@ATTRIBUTE phi30_l5_e5b NUMERIC
@ATTRIBUTE phi60_l5_e5b NUMERIC
@ATTRIBUTE avgccd_l5_e5b NUMERIC
@ATTRIBUTE sigmaccd_l5_e5b NUMERIC
@ATTRIBUTE si_l5_e5b NUMERIC
@ATTRIBUTE numerator_si_l5_e5b NUMERIC
@ATTRIBUTE p_l5_e5b NUMERIC
@ATTRIBUTE t_l1 NUMERIC
@ATTRIBUTE t_e5b NUMERIC
@ATTRIBUTE vphi60_l1 NUMERIC
@ATTRIBUTE vphi60_l5_e5b NUMERIC
@ATTRIBUTE vtec NUMERIC
@ATTRIBUTE s4 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
10.0,37.7,0.044,0.05,0.056,0.058,0.058,-24.894,0.498,73.037,-0.262,74.417,-0.182,73.789,-0.199,77.958,-0.189,19.1,0.094,8.165,1.58,35.8,-39.653,0.312,0.093,6.904,43.8,0.025,0.028,0.03,0.03,0.031,-48.064,0.312,0.05,4.766,1.63,2.65E-4,8.7E-5,0.037324287,0.019949188,32.284035,0.478,0.0
10.0,37.8,0.045,0.051,0.055,0.056,0.057,-24.634,0.519,66.544,-0.1,66.792,-0.066,73.77,-0.233,74.255,-0.188,21.5,0.093,8.088,1.62,38.6,-39.321,0.399,0.089,7.048,44.5,0.024,0.026,0.028,0.028,0.029,-48.004,0.378,0.062,5.821,1.63,2.8E-4,7.8E-5,0.03668077,0.018662143,30.750544,0.415,0.0
10.0,37.8,0.048,0.053,0.056,0.057,0.057,-25.547,0.404,86.164,-0.1,82.994,-0.134,79.272,-0.196,77.092,-0.355,19.2,0.114,10.017,1.48,37.8,-40.201,0.444,0.078,6.13,40.5,0.035,0.037,0.039,0.04,0.04,-49.292,0.395,0.049,4.251,1.49,2.86E-4,1.33E-4,0.055940393,0.039256416,74.252426,0.53,0.0
10.0,40.4,0.042,0.047,0.051,0.052,0.053,-25.547,0.267,74.56,-0.274,69.267,-0.293,71.837,-0.194,81.795,-0.165,21.5,0.091,8.243,1.65,37.9,-40.997,0.533,0.078,6.145,43.4,0.027,0.03,0.033,0.034,0.034,-49.435,0.21,0.048,4.378,1.55,2.64E-4,8.6E-5,0.052014753,0.033367958,78.782196,0.353,0.0
10.0,36.3,0.058,0.064,0.067,0.068,0.069,-26.465,0.379,95.456,-0.099,82.328,-0.238,80.205,-0.197,78.806,-0.34,16.2,0.094,7.846,1.46,35.8,-41.418,0.676,0.179,12.792,41.9,0.03,0.032,0.034,0.034,0.034,-49.822,0.197,0.046,4.21,1.52,4.1E-4,1.07E-4,0.061129693,0.030121882,61.853683,0.308,0.0
10.0,35.5,0.063,0.067,0.07,0.07,0.072,-25.955,0.433,76.093,-0.581,67.344,-0.225,65.754,-0.307,66.392,-0.125,16.3,0.131,10.587,1.5,35.6,-41.429,0.469,0.235,16.011,45.2,0.022,0.026,0.03,0.03,0.03,-50.023,0.255,0.037,3.568,1.6,5.21E-4,6.2E-5,0.063787505,0.026578128,52.110115,0.491,0.0
10.0,36.6,0.051,0.056,0.061,0.062,0.062,-26.608,0.321,71.818,-0.049,66.364,-0.204,59.966,-0.14,61.156,-0.325,19.1,0.093,7.806,1.52,38.2,-41.795,0.355,0.076,6.028,42.7,0.029,0.033,0.037,0.037,0.037,-50.96,0.444,0.081,7.429,1.55,3.25E-4,1.11E-4,0.05492813,0.032779694,48.000454,0.299,0.0
10.0,37.4,0.05,0.055,0.058,0.058,0.058,-27.237,0.624,58.672,-0.325,67.449,-0.244,69.857,-0.384,67.668,-0.415,17.3,0.063,5.54,1.47,34.8,-42.578,0.614,0.112,8.022,41.4,0.034,0.037,0.041,0.041,0.041,-52.022,0.227,0.079,7.076,1.56,3.01E-4,1.51E-4,0.034082044,0.024092479,23.365688,0.205,0.0
10.0,37.1,0.073,0.079,0.085,0.086,0.086,-27.825,0.388,68.22,-0.484,64.583,-0.369,66.268,-0.266,71.114,-0.354,18.3,0.086,7.385,1.47,37.0,-42.806,0.47,0.068,5.288,43.8,0.027,0.033,0.042,0.042,0.043,-52.491,0.123,0.041,3.838,1.61,6.64E-4,1.02E-4,0.050535444,0.025267722,24.55559,0.272,0.0
10.0,36.3,0.053,0.057,0.062,0.062,0.062,-28.054,0.273,62.641,-0.35,62.689,-0.292,58.386,-0.424,57.168,-0.452,18.2,0.077,6.578,1.44,36.1,-44.187,0.596,0.132,9.669,42.5,0.03,0.035,0.04,0.04,0.041,-52.981,0.277,0.06,5.458,1.54,3.2E-4,1.16E-4,0.036432527,0.024092479,19.74005,0.241,0.0
10.0,36.8,0.048,0.053,0.057,0.057,0.057,-28.61,0.351,63.86,-0.297,61.08,-0.331,65.373,-0.508,64.193,-0.442,14.9,0.082,6.997,1.47,33.9,-44.757,0.559,0.128,9.098,41.1,0.034,0.038,0.041,0.041,0.041,-53.97,0.289,0.056,4.917,1.49,2.61E-4,1.38E-4,0.054639682,0.039302226,58.98672,0.278,0.0
10.0,36.0,0.054,0.059,0.065,0.067,0.068,-28.826,0.467,66.487,-0.177,68.439,-0.327,70.962,-0.203,63.736,-0.358,16.2,0.148,11.881,1.48,36.0,-45.125,0.41,0.074,5.556,41.6,0.032,0.037,0.039,0.039,0.04,-54.919,0.238,0.046,4.116,1.45,3.76E-4,1.16E-4,0.06518418,0.038343634,58.566788,0.422,0.0
10.0,34.2,0.088,0.094,0.097,0.098,0.098,-4.164,0.635,257.032,-0.748,258.727,-0.653,259.955,-0.74,285.144,-0.689,9.9,0.102,8.084,1.52,30.8,-2.67,0.836,0.147,9.539,29.5,0.129,0.133,0.134,0.135,0.135,-6.614,0.898,0.205,12.759,1.24,9.17E-4,0.001349,0.0575869,0.079328895,98.45993,0.291,0.0
10.0,33.6,0.084,0.089,0.092,0.093,0.093,-5.24,0.436,276.9,-0.583,279.394,-0.912,279.213,-0.638,274.529,-0.667,6.5,0.096,7.511,1.47,27.0,-4.401,1.369,0.339,17.582,33.4,0.077,0.079,0.081,0.081,0.082,-7.308,0.546,0.139,9.804,1.27,8.15E-4,5.15E-4,0.0823922,0.072646886,215.47382,0.261,0.0
10.0,33.2,0.082,0.088,0.09,0.091,0.091,-6.867,0.755,288.247,-0.757,293.759,-0.499,287.229,-0.722,285.325,-0.582,7.3,0.106,8.192,1.31,30.1,0.188,0.726,0.15,9.478,37.4,0.05,0.053,0.055,0.055,0.055,-9.66,0.636,0.084,6.732,1.4,6.45E-4,2.6E-4,0.08062032,0.04872657,223.94746,0.318,0.0
10.0,34.7,0.068,0.073,0.075,0.075,0.075,-7.779,0.414,284.306,-0.547,290.837,-0.565,289.285,-0.716,281.907,-0.654,10.6,0.069,5.574,1.34,30.6,-0.643,0.978,0.145,9.301,34.5,0.068,0.07,0.072,0.072,0.072,-11.9,0.719,0.089,6.618,1.3,4.65E-4,4.17E-4,0.06644532,0.063787505,221.26472,0.207,0.0
10.0,31.4,0.137,0.144,0.147,0.151,0.159,-8.267,0.716,296.444,-0.544,279.984,-0.72,282.164,-0.637,262.382,-0.741,7.1,0.236,16.589,1.45,29.3,-2.552,0.881,0.259,15.142,33.8,0.075,0.078,0.079,0.079,0.079,-13.652,0.421,0.107,7.792,1.3,0.002417,4.86E-4,0.14086407,0.06998908,205.93982,0.553,0.0
10.0,39.1,0.044,0.047,0.049,0.049,0.049,-2.172,0.475,240.373,-0.609,242.172,-0.597,240.982,-0.664,253.938,-0.619,19.2,0.084,7.551,1.36,35.2,-10.813,0.622,0.094,6.954,36.1,0.058,0.06,0.061,0.061,0.062,-22.371,0.208,0.087,6.86,1.37,2.02E-4,3.15E-4,0.04808911,0.060847446,244.58456,0.396,0.0
10.0,34.5,0.068,0.071,0.072,0.072,0.073,-3.138,0.676,246.799,-0.602,255.385,-0.655,249.645,-0.617,234.157,-0.607,15.3,0.086,7.051,1.41,35.3,-11.998,0.463,0.084,6.263,39.3,0.039,0.04,0.041,0.041,0.041,-23.578,0.491,0.059,5.049,1.35,4.89E-4,1.46E-4,0.04697712,0.026384413,96.9693,0.281,0.0
10.0,31.6,0.091,0.097,0.099,0.1,0.101,-4.29,0.925,233.528,-0.616,238.688,-0.664,249.75,-0.643,238.241,-0.631,13.9,0.159,11.565,1.4,36.3,-13.074,0.576,0.102,7.727,41.4,0.03,0.032,0.033,0.033,0.033,-24.847,0.35,0.034,3.059,1.43,9.19E-4,1.01E-4,0.06499575,0.021236233,98.66057,0.444,0.0
10.0,36.9,0.049,0.054,0.057,0.057,0.057,-8.071,0.313,242.324,-0.181,241.477,-0.639,236.222,-0.426,246.399,-0.491,9.8,0.074,6.374,1.5,31.9,-0.609,1.02,0.073,4.957,35.6,0.059,0.06,0.062,0.062,0.062,-32.823,0.858,0.108,8.273,1.26,3.02E-4,2.82E-4,0.047670797,0.051852446,172.34315,0.269,0.0
10.0,34.9,0.06,0.065,0.067,0.067,0.068,-8.607,0.343,242.648,-0.351,241.649,-0.507,240.697,-0.5,237.146,-0.394,12.0,0.09,7.344,1.46,31.9,-1.611,0.539,0.134,8.988,33.6,0.071,0.073,0.074,0.074,0.075,-34.69,0.458,0.11,8.027,1.35,4.13E-4,5.02E-4,0.056870427,0.06272473,165.87117,0.309,0.0
10.0,30.9,0.088,0.093,0.096,0.096,0.097,-9.699,0.865,244.438,-0.433,251.892,-0.47,243.676,-0.462,241.801,-0.471,9.6,0.123,9.069,1.4,33.7,-2.196,0.582,0.1,7.163,35.0,0.063,0.066,0.067,0.067,0.067,-35.211,0.347,0.066,5.029,1.4,8.47E-4,4.16E-4,0.08112399,0.056034096,169.12709,0.378,0.0
10.0,32.1,0.078,0.084,0.086,0.087,0.087,-10.43,0.931,241.887,-0.402,257.185,-0.588,242.8,-0.414,244.961,-0.473,12.4,0.124,9.318,1.45,37.0,-3.183,0.31,0.087,6.728,38.4,0.045,0.046,0.047,0.047,0.048,-35.353,0.215,0.093,7.563,1.4,7.11E-4,2.02E-4,0.07276069,0.04014383,171.33736,0.413,0.0
10.0,35.4,0.054,0.059,0.061,0.061,0.061,-10.134,0.362,230.891,-0.408,224.237,-0.421,223.257,-0.373,211.319,-0.405,17.0,0.093,7.575,1.51,35.9,-3.77,0.349,0.1,7.522,40.5,0.036,0.038,0.039,0.039,0.039,-36.362,0.483,0.039,3.415,1.58,3.51E-4,1.64E-4,0.060707778,0.03881317,209.29918,0.329,0.0
10.0,36.8,0.046,0.052,0.053,0.053,0.053,-10.376,0.418,209.206,-0.278,206.331,-0.337,199.086,-0.332,200.533,-0.365,14.1,0.066,5.583,1.52,32.0,-4.961,0.905,0.137,9.184,39.5,0.039,0.04,0.041,0.041,0.041,-37.009,0.459,0.045,3.85,1.47,2.75E-4,1.56E-4,0.0527461,0.04080359,198.61627,0.241,0.0
10.0,33.5,0.075,0.079,0.082,0.083,0.087,-11.164,0.55,200.657,-0.403,194.831,-0.429,202.866,-0.24,190.785,-0.269,7.2,0.2,14.751,1.39,28.2,-5.846,1.925,0.28,15.587,37.3,0.049,0.05,0.051,0.051,0.052,-38.022,0.313,0.067,5.402,1.31,6.77E-4,1.94E-4,0.08658322,0.05175089,188.96144,0.564,0.0
10.0,34.2,0.062,0.066,0.068,0.068,0.069,-16.344,0.458,180.818,-0.878,183.902,-0.482,185.016,-0.715,187.577,-0.668,9.0,0.088,7.034,1.52,29.5,-6.336,0.733,0.216,12.968,35.7,0.057,0.06,0.062,0.062,0.062,-6.686,0.364,0.069,5.347,1.35,4.85E-4,3.13E-4,0.0489827,0.04401344,94.52939,0.324,0.0
10.0,36.2,0.049,0.052,0.055,0.055,0.055,-18.086,0.49,198.934,-0.615,189.995,-0.705,188.815,-0.329,204.179,-0.781,6.3,0.047,3.98,1.57,26.2,-5.478,1.224,0.2,10.853,34.5,0.072,0.074,0.075,0.076,0.076,-9.098,0.917,0.09,6.773,1.47,3.07E-4,5.31E-4,0.042817242,0.059165645,123.743706,0.155,0.0
10.0,34.7,0.072,0.08,0.083,0.083,0.085,-6.25,0.654,150.917,-0.201,153.887,-0.292,152.402,-0.292,163.997,-0.29,16.0,0.117,9.386,1.71,35.8,0.196,0.908,0.118,8.682,35.6,0.057,0.06,0.061,0.061,0.061,-15.485,0.536,0.077,5.969,1.5,8.26E-4,3.68E-4,0.07080041,0.050809704,113.78095,0.391,0.0
10.0,34.8,0.072,0.079,0.082,0.083,0.084,-7.08,0.59,167.51,-0.235,158.418,-0.343,153.23,-0.149,146.957,-0.249,10.1,0.094,7.751,1.76,30.4,-1.124,0.68,0.15,9.647,39.9,0.037,0.039,0.04,0.04,0.041,-16.291,0.204,0.07,5.884,1.58,8.27E-4,1.73E-4,0.06996746,0.034150787,101.95862,0.361,0.0
10.0,36.8,0.055,0.06,0.061,0.062,0.062,-6.818,0.319,146.89,-0.216,151.517,-0.317,148.356,-0.216,140.826,-0.226,13.1,0.061,5.233,1.8,30.2,-2.061,0.926,0.18,11.252,38.9,0.045,0.049,0.05,0.051,0.051,-17.602,0.574,0.058,4.863,1.71,4.76E-4,2.92E-4,0.040147718,0.033024736,59.050182,0.187,0.0
10.0,34.4,0.073,0.078,0.081,0.082,0.082,-8.062,0.518,141.473,-0.354,146.443,-0.331,149.584,-0.321,141.274,-0.291,13.0,0.082,6.604,1.75,32.5,-2.095,0.834,0.224,14.489,39.7,0.041,0.044,0.045,0.045,0.045,-18.382,0.373,0.045,3.833,1.68,8.05E-4,2.26E-4,0.053098597,0.029139476,59.238033,0.24,0.0
10.0,36.6,0.062,0.067,0.068,0.069,0.069,-7.996,0.522,136.542,-0.315,143.282,-0.277,150.365,-0.335,146.148,-0.325,17.0,0.093,7.869,1.77,35.3,-2.524,0.454,0.078,5.815,39.0,0.04,0.044,0.044,0.045,0.045,-19.625,0.252,0.04,3.402,1.61,5.25E-4,2.11E-4,0.044680525,0.029139476,61.28176,0.347,0.0
10.0,39.8,0.041,0.046,0.047,0.047,0.047,-8.159,0.245,143.682,-0.363,135.362,-0.328,131.687,-0.348,134.438,-0.299,20.2,0.04,3.642,1.78,35.4,-2.893,0.665,0.07,5.32,40.6,0.035,0.036,0.037,0.038,0.038,-19.123,0.317,0.037,3.195,1.61,2.47E-4,1.54E-4,0.03043456,0.024606666,56.37161,0.131,0.0
10.0,38.0,0.043,0.046,0.047,0.047,0.047,-8.686,0.311,135.467,-0.369,139.969,-0.325,125.642,-0.247,131.44,-0.341,17.7,0.058,5.143,1.66,33.6,-4.253,0.677,0.122,8.584,40.7,0.034,0.035,0.036,0.036,0.036,-19.728,0.26,0.032,2.861,1.59,2.53E-4,1.46E-4,0.03043456,0.023311578,55.11451,0.203,0.0
10.0,37.0,0.061,0.065,0.067,0.067,0.068,-9.569,0.445,135.276,-0.366,121.806,-0.403,120.978,-0.288,124.176,-0.351,15.6,0.094,8.068,1.72,32.4,-5.014,0.704,0.118,8.182,41.1,0.034,0.035,0.036,0.036,0.036,-20.857,0.659,0.031,2.761,1.58,5.45E-4,1.3E-4,0.06681254,0.03537134,119.876976,0.376,0.0
10.0,37.3,0.066,0.07,0.073,0.074,0.075,-9.753,0.416,132.715,-0.322,122.863,-0.293,128.289,-0.326,130.84,-0.308,18.2,0.078,6.7,1.67,35.5,-5.329,0.386,0.075,5.669,41.7,0.03,0.032,0.034,0.035,0.035,-22.203,0.339,0.028,2.544,1.65,5.73E-4,1.28E-4,0.0736903,0.034388807,126.31026,0.225,0.0
10.0,38.6,0.057,0.06,0.063,0.064,0.065,-10.234,0.322,124.633,-0.21,124.338,-0.264,123.596,-0.157,119.026,-0.168,18.8,0.061,5.472,1.63,34.9,-6.262,0.37,0.087,6.422,42.8,0.026,0.029,0.031,0.031,0.031,-22.497,0.195,0.037,3.46,1.64,4.38E-4,9.7E-5,0.063864924,0.030458655,114.905266,0.197,0.0
10.0,38.7,0.047,0.051,0.054,0.054,0.054,-10.673,0.226,136.133,-0.125,138.38,-0.184,136.181,-0.191,129.441,-0.201,19.9,0.063,5.678,1.69,36.4,-7.292,0.368,0.061,4.711,44.2,0.025,0.027,0.028,0.028,0.028,-22.391,0.262,0.03,2.875,1.7,3.51E-4,8.7E-5,0.053057015,0.027511045,124.95969,0.259,0.0
10.0,40.6,0.042,0.047,0.05,0.05,0.05,-10.477,0.31,124.947,-0.211,130.583,-0.225,131.164,-0.2,131.706,-0.159,23.6,0.046,4.29,1.67,37.3,-6.767,0.29,0.057,4.548,41.3,0.032,0.034,0.036,0.036,0.036,-23.978,0.294,0.041,3.669,1.66,2.71E-4,1.4E-4,0.04415455,0.031791274,102.71088,0.15,0.0
10.0,40.1,0.041,0.044,0.046,0.046,0.046,-11.055,0.319,133.182,-0.153,140.74,-0.159,136.314,-0.099,130.25,-0.109,23.7,0.052,4.758,1.56,38.6,-7.47,0.309,0.041,3.396,42.6,0.027,0.029,0.03,0.03,0.03,-24.36,0.193,0.041,3.771,1.65,2.25E-4,9.9E-5,0.040622186,0.02649273,101.575424,0.179,0.0
10.0,41.5,0.031,0.035,0.037,0.037,0.037,-11.126,0.313,133.896,-0.131,140.026,-0.143,132.439,-0.168,121.863,-0.112,25.4,0.04,3.795,1.67,38.6,-7.56,0.314,0.065,5.232,44.1,0.024,0.026,0.028,0.028,0.028,-24.32,0.263,0.019,1.776,1.66,1.4E-4,7.8E-5,0.03267437,0.02472655,95.03482,0.158,0.0
10.0,42.1,0.03,0.034,0.037,0.037,0.037,-11.238,0.25,120.721,-0.126,117.941,-0.101,125.509,-0.104,136.352,-0.17,25.8,0.032,3.158,1.77,38.5,-7.87,0.451,0.096,7.81,45.5,0.022,0.024,0.026,0.026,0.026,-24.22,0.312,0.034,3.294,1.74,1.43E-4,6.9E-5,0.03267437,0.022960367,106.33407,0.116,0.0
10.0,41.2,0.032,0.034,0.036,0.036,0.036,-11.762,0.274,147.385,-0.181,148.499,-0.15,137.97,-0.172,132.811,-0.183,26.8,0.025,2.44,1.66,40.5,-8.178,0.297,0.066,5.529,45.6,0.023,0.024,0.025,0.025,0.025,-24.697,0.381,0.027,2.687,1.76,1.27E-4,7.1E-5,0.031791274,0.022077275,103.572624,0.095,0.0
10.0,43.0,0.027,0.03,0.031,0.031,0.031,-11.365,0.268,121.911,-0.13,122.72,-0.173,116.123,-0.152,125.004,-0.181,27.6,0.039,3.865,1.78,39.1,-8.432,0.421,0.067,5.525,45.5,0.023,0.026,0.027,0.027,0.027,-25.21,0.112,0.028,2.741,1.86,1.12E-4,8.8E-5,0.018303111,0.01594142,43.5763,0.167,0.0
10.0,42.9,0.028,0.032,0.033,0.034,0.034,-12.03,0.217,129.222,-0.208,135.914,-0.217,139.094,-0.198,139.608,-0.233,28.9,0.037,3.674,1.72,41.5,-8.902,0.322,0.039,3.385,45.3,0.022,0.025,0.025,0.025,0.025,-26.039,0.527,0.033,3.17,1.73,1.1E-4,7.4E-5,0.020074382,0.014760574,48.667248,0.184,0.0
10.0,42.6,0.031,0.034,0.035,0.035,0.035,-12.472,0.378,135.362,-0.195,127.318,-0.205,129.041,-0.175,127.965,-0.173,28.3,0.037,3.616,1.82,39.9,-9.063,0.304,0.043,3.692,45.9,0.023,0.025,0.025,0.025,0.025,-25.959,0.335,0.038,3.724,1.78,1.49E-4,7.1E-5,0.020664804,0.014760574,44.608505,0.166,0.0
10.0,43.7,0.027,0.03,0.032,0.032,0.032,-12.479,0.17,125.528,-0.16,126.309,-0.192,128.479,-0.249,125.88,-0.25,29.2,0.045,4.506,1.76,40.2,-9.89,0.211,0.041,3.522,46.3,0.022,0.024,0.025,0.025,0.025,-26.286,0.226,0.021,2.089,1.79,1.08E-4,7.3E-5,0.018893536,0.014760574,43.881676,0.244,0.0
10.0,44.9,0.024,0.029,0.031,0.031,0.032,-12.561,0.185,124.233,-0.259,125.776,-0.25,123.253,-0.2,117.265,-0.227,29.8,0.028,2.854,1.83,39.5,-10.457,0.35,0.059,4.927,46.8,0.019,0.022,0.023,0.023,0.023,-26.813,0.455,0.019,1.918,1.76,9.4E-5,5.6E-5,0.03072902,0.022086482,108.13489,0.141,0.0
10.0,44.4,0.026,0.029,0.03,0.031,0.031,-13.099,0.203,113.248,-0.23,114.238,-0.243,121.606,-0.23,123.205,-0.222,29.2,0.029,2.987,1.82,39.1,-10.979,0.449,0.063,5.275,47.3,0.019,0.021,0.022,0.023,0.023,-27.14,0.164,0.02,2.001,1.75,1.07E-4,5.0E-5,0.029768737,0.022086482,113.612404,0.137,0.0
10.0,42.8,0.031,0.034,0.037,0.037,0.037,-13.592,0.153,127.708,-0.232,131.373,-0.211,126.756,-0.222,124.233,-0.182,28.6,0.033,3.316,1.76,40.3,-11.493,0.164,0.035,2.973,47.3,0.018,0.02,0.023,0.023,0.023,-28.042,0.402,0.018,1.839,1.74,1.54E-4,4.8E-5,0.03553043,0.022086482,114.56037,0.168,0.0
10.0,43.3,0.032,0.035,0.037,0.038,0.038,-13.76,0.243,124.214,-0.192,123.3,-0.195,118.274,-0.191,112.791,-0.201,29.3,0.031,3.119,1.8,40.3,-11.658,0.506,0.032,2.73,47.7,0.019,0.02,0.023,0.023,0.023,-28.491,0.109,0.016,1.612,1.78,1.56E-4,4.7E-5,0.03649071,0.022086482,104.009224,0.127,0.0
10.0,44.5,0.03,0.033,0.035,0.035,0.035,-13.651,0.217,119.178,-0.223,121.663,-0.236,118.855,-0.22,123.519,-0.22,30.2,0.025,2.528,1.86,40.6,-12.396,0.258,0.036,3.096,48.3,0.017,0.02,0.021,0.022,0.022,-28.791,0.228,0.015,1.534,1.79,1.53E-4,4.5E-5,0.032356184,0.020338174,105.56314,0.096,0.0
10.0,43.5,0.029,0.032,0.033,0.033,0.033,-14.108,0.297,122.377,-0.215,119.502,-0.198,118.227,-0.179,111.401,-0.226,28.6,0.046,4.542,1.71,39.2,-12.697,0.326,0.065,5.399,47.7,0.018,0.021,0.022,0.022,0.022,-29.488,0.064,0.012,1.252,1.81,1.16E-4,5.1E-5,0.03050726,0.020338174,95.206726,0.209,0.0
10.0,42.3,0.031,0.034,0.038,0.038,0.038,-14.604,0.265,103.614,-0.192,110.763,-0.175,104.632,-0.161,104.328,-0.184,25.5,0.045,4.322,1.67,36.8,-12.992,0.434,0.067,5.213,47.4,0.019,0.021,0.023,0.024,0.024,-29.679,0.111,0.014,1.46,1.78,1.31E-4,5.2E-5,0.03512957,0.022187099,89.16193,0.176,0.0
10.0,42.4,0.03,0.034,0.036,0.037,0.037,-14.777,0.18,111.725,-0.192,114.809,-0.183,119.064,-0.206,118.331,-0.162,25.8,0.03,2.905,1.74,37.5,-13.948,0.543,0.071,5.64,48.0,0.017,0.019,0.021,0.021,0.021,-29.884,0.165,0.012,1.21,1.72,1.43E-4,4.1E-5,0.03420511,0.019413712,101.12932,0.119,0.0
10.0,43.2,0.03,0.032,0.034,0.034,0.034,-14.963,0.254,113.257,-0.229,115.085,-0.198,113.038,-0.173,113.819,-0.181,27.1,0.026,2.61,1.74,38.2,-14.111,0.34,0.044,3.592,47.6,0.02,0.021,0.023,0.023,0.024,-30.675,0.253,0.02,1.997,1.82,1.24E-4,5.8E-5,0.019186411,0.013543349,36.24469,0.105,0.0
10.0,42.8,0.03,0.033,0.035,0.035,0.035,-15.58,0.222,118.722,-0.207,122.567,-0.194,126.651,-0.215,123.538,-0.212,27.2,0.023,2.297,1.75,39.4,-14.886,0.404,0.042,3.503,48.5,0.019,0.022,0.023,0.023,0.023,-30.721,0.304,0.015,1.5,1.83,1.27E-4,5.1E-5,0.019750716,0.012979043,39.339626,0.093,0.0
10.0,42.2,0.03,0.033,0.036,0.036,0.036,-15.743,0.158,122.51,-0.205,125.88,-0.218,123.976,-0.223,119.493,-0.24,27.2,0.023,2.247,1.76,40.2,-15.288,0.277,0.041,3.536,47.2,0.019,0.022,0.024,0.024,0.024,-31.803,0.441,0.031,3.098,1.75,1.39E-4,5.7E-5,0.020315021,0.013543349,38.051525,0.085,0.0
10.0,42.3,0.033,0.037,0.038,0.039,0.039,-15.832,0.161,114.866,-0.24,112.115,-0.233,112.543,-0.21,116.941,-0.226,27.5,0.041,3.97,1.62,39.5,-15.36,0.247,0.04,3.377,45.4,0.021,0.025,0.025,0.025,0.026,-32.82,0.206,0.019,1.888,1.73,1.45E-4,6.9E-5,0.022007942,0.014671962,37.238865,0.174,0.0
10.0,43.0,0.04,0.045,0.048,0.048,0.048,-16.247,0.295,113.695,-0.207,116.722,-0.21,116.561,-0.196,113.305,-0.188,28.1,0.032,3.166,1.67,39.6,-16.211,0.291,0.048,4.039,46.2,0.021,0.024,0.025,0.026,0.026,-33.078,0.2,0.021,2.06,1.77,2.54E-4,6.4E-5,0.044592287,0.024154156,97.788124,0.114,0.0
10.0,43.1,0.037,0.04,0.041,0.041,0.041,-16.519,0.166,117.817,-0.237,114.628,-0.226,114.961,-0.236,115.97,-0.203,29.2,0.033,3.295,1.58,40.2,-16.223,0.328,0.037,3.15,46.4,0.019,0.022,0.023,0.023,0.023,-33.615,0.409,0.018,1.829,1.76,1.74E-4,5.8E-5,0.038089246,0.021367138,100.08816,0.111,0.0
10.0,43.8,0.028,0.031,0.032,0.033,0.033,-16.865,0.184,118.065,-0.199,121.606,-0.209,123.167,-0.202,120.73,-0.185,29.9,0.026,2.565,1.69,41.3,-16.809,0.309,0.032,2.818,47.3,0.02,0.022,0.023,0.023,0.023,-33.664,0.143,0.026,2.604,1.77,1.03E-4,5.7E-5,0.030657198,0.021367138,104.19629,0.1,0.0
10.0,44.8,0.024,0.027,0.029,0.029,0.029,-16.752,0.155,117.922,-0.199,116.294,-0.192,119.245,-0.203,111.925,-0.212,31.5,0.026,2.693,1.83,41.1,-17.173,0.234,0.051,4.378,46.9,0.021,0.024,0.025,0.025,0.025,-34.576,0.416,0.028,2.78,1.8,8.7E-5,6.5E-5,0.026941173,0.02322515,96.597115,0.13,0.0
10.0,45.3,0.024,0.027,0.029,0.029,0.029,-17.116,0.201,109.097,-0.179,110.259,-0.225,106.336,-0.21,110.021,-0.163,30.8,0.022,2.297,1.73,40.0,-17.423,0.313,0.045,3.878,46.6,0.02,0.022,0.024,0.024,0.024,-34.898,0.061,0.019,1.909,1.77,7.7E-5,6.3E-5,0.027749075,0.022964753,100.73413,0.108,0.0
