@RELATION observations-time_17_05_17_00_42
@ATTRIBUTE Attribute 0 NUMERIC
@ATTRIBUTE Attribute 1 NUMERIC
@ATTRIBUTE Attribute 2 NUMERIC
@ATTRIBUTE Attribute 3 NUMERIC
@ATTRIBUTE Attribute 4 NUMERIC
@ATTRIBUTE Attribute 5 NUMERIC
@ATTRIBUTE Attribute 6 NUMERIC
@ATTRIBUTE Attribute 7 NUMERIC
@ATTRIBUTE Attribute 8 NUMERIC
@ATTRIBUTE Attribute 9 NUMERIC
@ATTRIBUTE Attribute 10 NUMERIC
@ATTRIBUTE Attribute 11 NUMERIC
@ATTRIBUTE Attribute 12 NUMERIC
@ATTRIBUTE Attribute 13 NUMERIC
@ATTRIBUTE Attribute 14 NUMERIC
@ATTRIBUTE Attribute 15 NUMERIC
@ATTRIBUTE Attribute 16 NUMERIC
@ATTRIBUTE Attribute 17 NUMERIC
@ATTRIBUTE Attribute 18 NUMERIC
@ATTRIBUTE Attribute 19 NUMERIC
@ATTRIBUTE Attribute 20 NUMERIC
@ATTRIBUTE Attribute 21 NUMERIC
@ATTRIBUTE Attribute 22 NUMERIC
@ATTRIBUTE Attribute 23 NUMERIC
@ATTRIBUTE Attribute 24 NUMERIC
@ATTRIBUTE Attribute 25 NUMERIC
@ATTRIBUTE Attribute 26 NUMERIC
@ATTRIBUTE Attribute 27 NUMERIC
@ATTRIBUTE Attribute 28 NUMERIC
@ATTRIBUTE Attribute 29 NUMERIC
@ATTRIBUTE Attribute 30 NUMERIC
@ATTRIBUTE Attribute 31 NUMERIC
@ATTRIBUTE Attribute 32 NUMERIC
@ATTRIBUTE Attribute 33 NUMERIC
@ATTRIBUTE Attribute 34 NUMERIC
@ATTRIBUTE Attribute 35 NUMERIC
@ATTRIBUTE Attribute 36 NUMERIC
@ATTRIBUTE Attribute 37 NUMERIC
@ATTRIBUTE Attribute 38 NUMERIC
@ATTRIBUTE Attribute 39 NUMERIC
@ATTRIBUTE Attribute 40 NUMERIC
@ATTRIBUTE Attribute 41 NUMERIC
@ATTRIBUTE Attribute 42 NUMERIC
@ATTRIBUTE Attribute 43 NUMERIC
@ATTRIBUTE Attribute 44 NUMERIC
@ATTRIBUTE Attribute 45 NUMERIC
@ATTRIBUTE Attribute 46 NUMERIC
@ATTRIBUTE Attribute 47 NUMERIC
@ATTRIBUTE Attribute 48 NUMERIC
@ATTRIBUTE Attribute 49 NUMERIC
@ATTRIBUTE Attribute 50 NUMERIC
@ATTRIBUTE Attribute 51 NUMERIC
@ATTRIBUTE Attribute 52 NUMERIC
@ATTRIBUTE Attribute 53 NUMERIC
@ATTRIBUTE Attribute 54 NUMERIC
@ATTRIBUTE Attribute 55 NUMERIC
@ATTRIBUTE Attribute 56 NUMERIC
@ATTRIBUTE Attribute 57 NUMERIC
@ATTRIBUTE Attribute 58 NUMERIC
@ATTRIBUTE class        {1.0,2.0,3.0}
@DATA
111.0,-0.16476284,-0.20714617,-0.07834738,-0.07049177,-0.4098942,-0.08231238,-0.09888723,-0.14026077,-0.5489353,-0.49431223,-0.5464005,-0.5238918,-0.55057716,-0.53794724,-0.6317932,-0.53592634,-0.5250398,-0.60166353,-0.5346021,-0.5246499,-0.58974403,-0.52742463,-0.5259787,-0.5768674,1.0861133,-0.6180194,-0.8402129,-1.0246458,-1.0576655,-0.26726013,-0.32135046,-0.25303113,-0.24151626,-0.16217516,1.2612675,1.2269672,1.2500194,1.2691389,-0.09735124,-0.84523875,-0.32455462,-0.37579474,-0.36545485,-0.647542,-0.63765615,-0.86128044,-0.72450954,-0.890562,-0.601904,-0.5851108,-0.5764831,-0.50352746,-0.48428866,-0.44983548,-0.53040314,-0.334935,-0.4066336,-0.3943002,3.0
112.0,-0.010333545,-0.09928384,-0.028385768,-0.055562757,-0.4098942,-0.05724847,-0.09311108,-0.107066184,-0.42121506,-0.30480164,-0.4975472,-0.45135874,-0.5173733,-0.49231315,-0.5988516,-0.5113286,-0.49128398,-0.577026,-0.51346475,-0.49741906,-0.56812114,-0.49603382,-0.4931266,-0.5497935,-2.1752632,-1.108472,-0.686203,-0.8892421,-0.9048449,-0.68189555,-0.47141972,-0.62375623,-0.6402107,-0.16217516,1.5153266,1.4808114,1.5063965,1.5241419,-0.08581852,-0.84523875,0.22608276,-0.017087294,-0.17435598,-0.5552535,-0.5920799,-0.68981814,-0.6160779,-0.29604155,-0.28976747,-0.5387752,-0.6114953,-0.54616165,-0.44091055,-0.37643456,-0.60028225,0.11792245,-0.084854364,-0.24411707,2.0
113.0,3.1023636,0.03264009,0.1150105,-0.037523538,-0.2981401,-0.00642923,-0.08712565,-0.088444844,-0.111037225,0.026841884,-0.361456,-0.3244259,-0.43436378,-0.41446662,-0.42865348,-0.44214743,-0.42972925,-0.44152024,-0.45875624,-0.44616097,-0.4600066,-0.4412426,-0.42044827,-0.4397819,-2.138202,-1.5171824,-0.30511954,-0.57601804,-0.6232115,-1.0372975,-0.89661455,-1.0439113,-1.2867419,-0.16217516,1.6508248,1.6161948,1.6431309,1.6686436,-0.07928331,-0.84523875,1.7948931,1.2122746,1.7883462,-0.22070743,-0.37787145,-1.13562,-0.8690852,-0.99247974,-0.259578,-0.30192664,-0.19220309,-0.2939332,-0.31077617,-0.19293225,-0.238171,1.6036127,1.0671152,1.702256,2.0
114.0,0.10448375,0.14423607,0.32004768,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.010685578,0.61906236,-0.2148962,0.056372654,-0.29532278,-0.14871486,-0.121198826,-0.34683114,-0.23910823,-0.2013054,-0.36923328,-0.2939886,-0.2654004,-0.3272369,-0.274908,-0.22147472,-0.13579099,-1.3144621,1.2927015,1.2188584,1.3013378,-2.0719128,-2.0096233,-2.015211,-2.0604246,0.39253324,-1.4925098,-1.5202066,-1.4606797,-1.4955871,0.3171753,-0.85295266,1.1007699,1.1088183,0.42192444,0.3676321,0.03231484,-0.9298653,-0.6522218,-0.7376852,2.2919886,2.2527065,2.3165216,2.2647972,-0.54935586,-0.5599368,2.2796638,1.2381487,1.2987963,0.42870325,2.0
115.0,0.05855684,0.10275056,0.2681395,-0.023714205,-0.43783268,0.022264624,-0.11073251,-0.013757047,-0.10191433,0.14528596,-0.2846866,-0.12496001,-0.33682755,-0.25608933,-0.20355272,-0.37757832,-0.31853366,-0.28343013,-0.3941008,-0.3580612,-0.33193243,-0.39857963,-0.32996738,-0.3358715,-0.16154845,-0.9315003,0.60020787,0.5926538,0.56872475,-0.6700493,-0.8315842,-0.8511347,-0.77705985,0.39253324,-1.2366017,-1.2600573,-1.2362744,-1.2314734,0.33083978,-0.85295266,0.3133043,0.78433704,1.0076398,0.021550003,-0.14999022,-0.6726719,-0.29078263,-0.27905485,1.9914278,2.0240507,2.0215786,1.8229076,-0.54935586,-0.5599368,1.2615197,0.20531593,0.71959364,1.0895089,3.0
116.0,-0.1653369,-0.24987625,-0.20552233,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.46682942,-0.44693455,-0.5289529,-0.53295845,-0.54435146,-0.5513691,-0.64277375,-0.53131425,-0.53695357,-0.59139794,-0.530872,-0.5342608,-0.5814275,-0.5412651,-0.53185165,-0.5837312,-0.21297075,-0.46270946,0.123853564,-0.011034168,0.025051536,-0.22974499,-0.24131386,-0.27033156,-0.21242231,0.39253324,-0.9934884,-1.0129162,-0.97226715,-0.98056483,0.34450406,-0.85295266,-0.4047137,-0.45135894,-0.56508,-0.6706142,-0.60575277,-0.5697945,-0.6522218,-0.63576746,0.9139446,0.8549175,0.7885978,0.7335768,-0.54935586,-0.5599368,0.53833157,-0.4302734,-0.43881154,-0.5324687,3.0
117.0,-0.21126384,-0.2872132,-0.20552233,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.649287,-0.68382275,-0.5638481,-0.62362474,-0.5651038,-0.5782127,-0.6153224,-0.53131425,-0.55680996,-0.59139794,-0.5184382,-0.5342608,-0.5814275,-0.51272804,-0.53185165,-0.5646651,-0.2643929,0.055535402,-0.33131054,-0.52526444,-0.49493673,0.26979214,0.34895653,0.23385376,0.2843293,0.39253324,-0.7375817,-0.7527684,-0.7214605,-0.7296561,0.3581685,-0.85295266,-0.63659817,-0.7147222,-0.64941555,-0.6706142,-0.651329,-0.38118616,-0.39921445,-0.41494554,0.1873941,0.14309599,0.17243603,0.20368242,-0.54935586,-0.5599368,0.3777444,-0.58917075,-0.6962349,-0.5925419,3.0
118.0,-0.3031177,-0.32455015,-0.30933863,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.649287,-0.80226684,-0.5638481,-0.62362474,-0.5651038,-0.5782127,-0.6153224,-0.53131425,-0.55680996,-0.59139794,-0.5184382,-0.5502789,-0.5814275,-0.5412651,-0.5502048,-0.5646651,-0.2516069,0.59871167,-0.6339057,-0.88309556,-0.8259854,0.76932925,0.73663384,0.7578125,0.7800031,0.39253324,-0.4816737,-0.50562567,-0.47065395,-0.46554244,0.371833,-0.85295266,-0.753129,-0.7958425,-0.6994608,-0.6706142,-0.651329,0.04746951,-0.12813522,-0.12617831,-0.2135764,-0.18729647,-0.14943956,-0.12034925,-0.54935586,-0.5599368,-0.21143924,-0.66861945,-0.6962349,-0.65261513,3.0
119.0,-0.3031177,-0.32455015,-0.30933863,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.74051577,-0.80226684,-0.63363844,-0.6689579,-0.5858562,-0.63189995,-0.64277375,-0.5620614,-0.5965226,-0.6119291,-0.55573946,-0.58231527,-0.5980605,-0.5412651,-0.5685579,-0.5837312,-0.110126145,1.154149,-0.7856271,-1.0845279,-1.0149251,0.980596,1.031769,0.9505892,0.96857476,0.39253324,-0.22576562,-0.24547781,-0.20664683,-0.21463381,0.38549724,-0.85295266,-0.8225766,-0.8558493,-0.7495061,-0.78597486,-0.651329,-0.4154786,-0.4715022,-0.56782216,-0.41372806,-0.41595235,-0.41745025,-0.38529643,-0.54935586,-0.5599368,-0.398973,-0.7480681,-0.76059073,-0.65261513,3.0
120.0,-0.3031177,-0.32455015,-0.36124676,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.74051577,-0.80226684,-0.5987433,-0.62362474,-0.5651038,-0.6050563,-0.6153224,-0.53131425,-0.55680996,-0.59139794,-0.5184382,-0.5502789,-0.56479454,-0.52699655,-0.53185165,-0.5646651,0.37870964,1.4255328,-0.87208277,-1.1739855,-1.1096643,1.0773447,1.0692856,1.0296772,1.0537015,0.39253324,0.030142402,0.0016633226,0.044159707,0.03627499,0.38549724,-0.85295266,-0.8449411,-0.8969652,-0.7661879,-0.6706142,-0.651329,0.13320097,0.016440261,0.026698276,-0.51413745,-0.5432073,-0.4975908,-0.47361216,-0.54935586,-0.5599368,-0.42591965,-0.7480681,-0.76059073,-0.65261513,3.0
121.0,-0.3031177,-0.32455015,-0.36124676,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,0.7191446,0.61906236,0.55279803,0.50970423,0.8668109,0.8444989,0.78469455,0.6524525,0.63457143,0.59941083,0.79953873,0.7792272,0.76584595,0.4432647,0.42251045,0.4077076,0.8031518,1.4010103,-0.8941205,-1.21841,-1.1333491,1.000341,0.9942515,0.9505892,1.0030564,0.39253324,0.28605053,0.2618126,0.30816692,0.30038854,0.39916173,-0.85295266,-0.8225766,-0.8558493,-0.7495061,0.59835345,0.4880774,1.1105357,1.2634051,1.0628629,-0.56417537,-0.56838965,-0.55145574,-0.5031544,-0.54935586,-0.5599368,-0.5329777,-0.7480681,-0.76059073,-0.65261513,3.0
122.0,-0.3031177,-0.32455015,-0.36124676,-0.10457968,2.3560183,-0.13503303,-0.11073251,-0.17568181,1.9963473,1.9219475,2.3673477,2.3683636,2.1742113,2.1598358,2.1023574,1.8669665,1.8458093,1.8107507,2.142383,2.1407697,2.0964866,2.2411015,2.239469,2.1999238,0.9446327,1.0057874,-0.9585386,-1.2634434,-1.2044034,0.8265887,0.8666935,0.85420084,0.88344806,0.39253324,0.5419572,0.50895375,0.55897355,0.55129737,0.412826,-0.85295266,-0.753129,-0.8358471,-0.7495061,1.8673211,2.2655513,2.2250404,2.3115785,2.1329997,-0.6142132,-0.5939077,-0.6049921,-0.56192786,1.6195505,3.1101089,-0.5865067,-0.66861945,-0.76059073,-0.65261513,3.0
123.0,-0.25719076,-0.2872132,-0.30933863,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,1.8138899,1.6850594,1.494968,1.4617006,1.8421731,1.8377125,1.7729416,2.143691,2.1237984,2.077656,2.055347,2.0446608,2.0133214,1.4991372,1.4686381,1.4372786,1.0089338,0.43808842,-0.98057634,-1.3078679,-1.2275498,0.57780755,0.6440908,0.5452633,0.59250885,0.39253324,0.7850706,0.76910144,0.8229808,0.8022058,0.42649043,-0.85295266,-0.7295874,-0.75472677,-0.7495061,1.6365998,1.3996024,1.5220453,1.7332758,1.5045067,-0.6642512,-0.64460826,-0.63159615,-0.59147006,1.6195505,-0.5599368,-0.69356483,-0.66861945,-0.6962349,-0.65261513,3.0
124.0,-0.21126384,-0.24987625,-0.20552233,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.649287,-0.68382275,-0.5638481,-0.5782916,-0.54435146,-0.5782127,-0.6153224,-0.53131425,-0.53695357,-0.59139794,-0.5184382,-0.5342608,-0.56479454,-0.51272804,-0.53185165,-0.5455989,1.0603559,-0.12961037,-1.0670321,-1.4198422,-1.3459737,0.11578481,0.1663721,0.1374654,0.14748012,0.39253324,1.0409772,1.0162427,1.0737872,1.0663195,0.4401549,-0.85295266,-0.5906921,-0.5113658,-0.61512524,-0.6706142,-0.60575277,-0.17543122,-0.3088548,-0.10919202,-0.6142132,-0.56838965,-0.5780596,-0.56192786,-0.54935586,-0.5599368,-0.7205114,-0.58917075,-0.50316733,-0.5925419,3.0
125.0,-0.11941,-0.17105378,-0.15361418,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.5580582,-0.44693455,-0.5289529,-0.48762527,-0.5651038,-0.52452546,-0.64277375,-0.53131425,-0.51709723,-0.59139794,-0.530872,-0.51824266,-0.5814275,-0.5412651,-0.53185165,-0.5837312,1.0861133,-0.6850479,-1.1755255,-1.5318167,-1.4407129,-0.40152317,-0.36887282,-0.30987552,-0.33203065,0.39253324,1.2968851,1.2763922,1.3245938,1.3172282,0.4538192,-0.85295266,-0.31290153,-0.269116,-0.41494405,-0.6706142,-0.651329,-0.80984163,-0.67029375,-0.8396031,-0.6392322,-0.6956445,-0.63159615,-0.6210123,-0.54935586,-0.5599368,-0.61308914,-0.35082474,-0.31009978,-0.41232216,3.0
126.0,0.012629895,-0.054894343,-0.049797874,-0.10457968,-0.43783268,-0.05724847,-0.11073251,-0.12103219,-0.3756007,-0.09160227,-0.49405774,-0.39695898,-0.50284666,-0.4439946,-0.5878711,-0.5159407,-0.45752814,-0.59139794,-0.5184382,-0.47018823,-0.5814275,-0.49845946,-0.4767923,-0.5455989,-2.168036,-1.1783614,-1.0017664,-1.3754177,-1.2749194,-0.7292828,-0.553957,-0.5990416,-0.8115415,0.39253324,1.5527931,1.5235332,1.588601,1.568137,0.46748364,-0.85295266,0.75353163,0.2987264,-0.0970638,-0.5552535,-0.60575277,-0.7412568,-0.6522218,-0.5168633,-0.51413745,-0.6194259,-0.71206504,-0.59147006,-0.54935586,-0.5599368,-0.6400358,0.6025594,0.20474695,-0.17202917,2.0
127.0,1.5569226,-0.013408852,-0.049797874,-0.10457968,-0.43783268,-0.05724847,-0.11073251,-0.12103219,-0.010685578,-0.09160227,-0.35447696,-0.3516258,-0.4198371,-0.4439946,-0.45061454,-0.4390727,-0.45752814,-0.4682108,-0.4562695,-0.45417005,-0.48162946,-0.42711675,-0.44008607,-0.45026827,-2.1423714,-1.5609144,0.5781701,0.30176386,0.33241534,-1.3038495,-1.1267195,-1.2589316,-1.4279011,0.39253324,1.6423616,1.6145858,1.6810021,1.6737818,0.46748364,-0.85295266,1.7257986,1.1699365,1.3588835,-0.32453206,-0.4234477,-1.1527662,-0.92330104,-0.9585072,-0.48911846,-0.44147056,-0.47098675,-0.44438082,-0.54935586,-0.5599368,-0.47944862,1.6353922,1.1700845,1.3298019,2.0
128.0,0.1825595,0.16539368,0.3278339,-0.10470408,-0.15844756,-0.13589731,-0.11094178,-0.17062166,-0.15665163,0.86779493,-0.38937214,0.011039472,-0.45511615,-0.21850827,-0.41218272,-0.46520782,-0.28874913,-0.43946713,-0.47616348,-0.33403397,-0.45501667,-0.45065984,-0.3773184,-0.49183244,-0.11837223,-1.2719561,1.2625268,1.165062,1.2658106,-1.8270799,-2.0471408,-2.007797,-1.8039669,0.9472416,-1.4461553,-1.4547544,-1.3967892,-1.4290752,0.8829298,-0.84523875,1.3051108,0.8583455,0.27670038,0.22919925,-0.27760372,-1.1699125,-0.94137293,-1.1963154,2.44764,2.3242242,2.6236832,2.3724241,-0.37584335,0.5410769,2.099843,1.5479985,1.2022624,0.36863002,2.0
129.0,-0.12629904,-0.038300157,-0.054339856,-0.08591841,-0.38195568,-0.10236351,-0.10378438,-0.16353746,-0.2934948,-0.1626687,-0.44869396,-0.40149227,-0.49247044,-0.4654695,-0.5878711,-0.49134293,-0.47341326,-0.5708667,-0.49854425,-0.4797991,-0.56479454,-0.4827641,-0.48578537,-0.5455989,-0.16469862,-0.86324567,0.24082312,0.065157145,0.17980999,-0.48444995,-0.6715111,-0.7473312,-0.66176176,0.9472416,-1.1920962,-1.2009102,-1.140412,-1.1740724,0.8944625,-0.84523875,-0.12845333,0.20449339,-0.4369084,-0.46296492,-0.5647341,-0.8955729,-0.67029375,-0.87357575,1.3123465,1.3576247,1.2197797,1.1113129,-0.4192215,-0.30303365,1.2234048,-0.15220305,0.14039107,-0.41232216,3.0
130.0,-0.1957635,-0.24572769,-0.16464467,-0.08504756,-0.4098942,-0.10115354,-0.10311469,-0.15746526,-0.53981245,-0.5890675,-0.54989,-0.5737583,-0.55265236,-0.56747526,-0.6153224,-0.53592634,-0.54688174,-0.58729166,-0.5346021,-0.5422699,-0.57643765,-0.5257124,-0.53845876,-0.5757234,-0.22029026,-0.3727931,-0.4157321,-0.7271226,-0.60512483,-0.05006952,0.0037982347,-0.17888634,-0.09065922,0.9472416,-0.9380371,-0.94706625,-0.88403493,-0.9190694,0.90599525,-0.84523875,-0.45862386,-0.6107104,-0.5725868,-0.5898617,-0.6103103,-0.5697945,-0.6522218,-0.49987698,0.66705745,0.62085587,0.5703794,0.52220976,-0.48428866,-0.48653597,0.17831399,-0.46205288,-0.57395875,-0.5264613,3.0
131.0,-0.19518942,-0.26895958,-0.1925453,-0.08119089,-0.4098942,-0.09925213,-0.102403134,-0.15402436,-0.6310412,-0.7312004,-0.58129567,-0.62362474,-0.57132953,-0.5996876,-0.6317932,-0.5497626,-0.572695,-0.60166353,-0.5445491,-0.5630935,-0.58974403,-0.534987,-0.5467177,-0.57991797,-0.25735134,0.11765941,-0.80758005,-1.1876781,-1.0572349,0.36456594,0.40398106,0.38955855,0.44811684,0.9472416,-0.683978,-0.69322217,-0.62765783,-0.6640665,0.917528,-0.84523875,-0.62612224,-0.70938826,-0.64422566,-0.68215024,-0.6422137,-0.5355021,-0.598006,-0.7376852,-0.039844763,-0.09925901,-0.106544726,-0.053552758,-0.50597775,-0.5232364,0.13063674,-0.5812259,-0.66405696,-0.58653456,3.0
132.0,-0.26695025,-0.30256286,-0.27949145,-0.07559251,-0.43783268,-0.08888086,-0.10051961,-0.14430888,-0.67665565,-0.7904225,-0.59525377,-0.65082467,-0.5796305,-0.61579376,-0.63728344,-0.5574494,-0.5826232,-0.60782284,-0.55200934,-0.57110256,-0.59473395,-0.53798336,-0.55571073,-0.57991797,-0.2388208,0.689854,-1.0947487,-1.5320603,-1.363845,0.81869066,0.9042101,0.859144,0.83603585,0.9472416,-0.429919,-0.43937805,-0.3712808,-0.40906355,0.9290607,-0.84523875,-0.77337474,-0.7913976,-0.7039093,-0.71675843,-0.6558866,-0.26116228,-0.4715022,-0.53384954,-0.44441804,-0.40708816,-0.41984797,-0.3688461,-0.5276668,-0.5232364,-0.4025198,-0.69245404,-0.72197723,-0.6285858,3.0
133.0,-0.29393232,-0.31334907,-0.28597996,-0.073104344,-0.43783268,-0.08732516,-0.09997548,-0.14289205,-0.7496387,-0.8259557,-0.62316996,-0.65989125,-0.59208196,-0.6184781,-0.64277375,-0.5666736,-0.58460885,-0.6119291,-0.5594696,-0.5727043,-0.5980605,-0.5464018,-0.5604825,-0.5844939,-0.0627806,1.2211776,-1.1905282,-1.6701415,-1.4684348,1.0358813,1.0792904,1.0074337,1.0192199,0.9472416,-0.17585993,-0.18553402,-0.11490369,-0.15406065,0.94059336,-0.84523875,-0.8270495,-0.8659616,-0.7404238,-0.73983055,-0.66044426,-0.4154786,-0.4715022,-0.56782216,-0.6060404,-0.58830047,-0.61993635,-0.52868503,-0.5276668,-0.5232364,-0.57411134,-0.7242335,-0.7670263,-0.64660776,3.0
134.0,-0.29680276,-0.3179125,-0.3554071,-0.07123822,-0.38195568,-0.08369522,-0.09905465,-0.13884392,-0.69490135,-0.76673365,-0.5638481,-0.6054915,-0.5256743,-0.55942214,-0.5768906,-0.50671655,-0.5309967,-0.5503355,-0.49357074,-0.51664084,-0.5315285,-0.49389353,-0.51680213,-0.53148997,0.4746053,1.4255328,-1.2017165,-1.6911976,-1.489159,1.0556256,1.0792904,1.0321492,1.0623217,0.9472416,0.078199156,0.06831006,0.1414734,0.10094227,0.9521261,-0.84523875,-0.84541196,-0.8792965,-0.773602,-0.68215024,-0.60575277,0.5275638,0.35980746,0.46834213,-0.62415415,-0.6058946,-0.60899913,-0.57990193,-0.48428866,-0.48653597,-0.5075642,-0.7401233,-0.77989745,-0.6706371,3.0
135.0,-0.28991368,-0.31998676,-0.35346058,-0.073228754,0.40032268,-0.08663374,-0.0997662,-0.14208242,2.0054703,1.9456364,1.6345489,1.6203665,2.226092,2.2162075,2.1435342,1.7977854,1.7862403,1.749157,2.1075685,2.0943172,2.0682104,1.3735739,1.3552158,1.3327962,0.835951,1.3846618,-1.2031574,-1.6770184,-1.4694575,1.0161363,1.0292673,0.98271894,1.0084441,0.9472416,0.33225822,0.32215413,0.39785048,0.3559452,0.9636588,-0.84523875,-0.8090402,-0.8550715,-0.7759189,1.8673211,1.5408888,1.7106535,2.058571,1.6913558,-0.568879,-0.61133397,-0.55960107,-0.5358063,0.6652317,0.79798007,-0.6036688,-0.7162886,-0.7670263,-0.6706371,3.0
136.0,-0.27613562,-0.3075411,-0.32750648,-0.073601976,1.0429084,-0.085769475,-0.10001734,-0.13924874,2.1696818,2.111458,2.3394315,2.332097,2.4128637,2.398744,2.324713,1.8946389,1.8835365,1.8415475,2.1771975,2.1663988,2.1347423,2.459125,2.4470427,2.4176588,0.9563995,0.9350803,-1.1858662,-1.6749493,-1.4628366,0.79894644,0.854187,0.859144,0.8899135,0.9472416,0.58631736,0.57599825,0.6542276,0.6109481,0.97519153,-0.84523875,-0.7181697,-0.84407026,-0.75163764,2.0172899,2.219975,2.4307954,2.42001,2.2688904,-0.6282573,-0.56785244,-0.5758591,-0.5725009,1.8581301,1.5686897,-0.5703497,-0.6606746,-0.7541551,-0.65862244,3.0
137.0,-0.26178345,-0.2780864,-0.27754486,-0.079075955,0.6797079,-0.09233795,-0.10135674,-0.14997625,2.0510845,1.9930141,1.6868917,1.6611663,2.0372455,2.0256178,1.9541204,2.5664651,2.5606382,2.5129173,2.1212459,2.111937,2.0798535,1.2300322,1.2140803,1.1880842,1.0212564,0.36288568,-1.1981566,-1.6874853,-1.4710724,0.5817558,0.6290845,0.5131335,0.5450967,0.9472416,0.84037644,0.82984227,0.9106047,0.865951,0.98672426,-0.84523875,-0.71063644,-0.74150306,-0.7416286,1.9019294,1.586465,2.1393094,2.1127868,2.1160135,-0.65080774,-0.66247094,-0.61964077,-0.60182536,1.0773238,0.9814823,-0.6678054,-0.64478487,-0.6897993,-0.64660776,3.0
138.0,-0.14696616,-0.22291066,-0.16853777,-0.073975205,-0.4098942,-0.090263695,-0.10056147,-0.14329685,-0.56718105,-0.6246007,-0.5289529,-0.56922495,-0.523599,-0.5567378,-0.5988516,-0.5082539,-0.53496796,-0.5708667,-0.5084912,-0.52785355,-0.5548147,-0.48889956,-0.50817615,-0.5358752,1.0675828,-0.20930895,-1.380985,-1.897255,-1.6947858,0.028908266,0.1288555,0.09297832,0.114075854,0.9472416,1.0944355,1.0836864,1.1669817,1.1209539,0.998257,-0.84523875,-0.51994973,-0.52592295,-0.559056,-0.6590781,-0.6103103,-0.31260133,-0.38114253,-0.19412345,-0.70228004,-0.62923026,-0.6302495,-0.64178514,-0.46259964,-0.48653597,-0.792488,-0.5097221,-0.5353453,-0.5324687,3.0
139.0,-0.047649167,-0.13330196,-0.141286,-0.07173585,-0.4098942,-0.084040925,-0.099138364,-0.13843912,-0.53068954,-0.38771254,-0.53593194,-0.46949202,-0.54435146,-0.5003662,-0.62081265,-0.5297769,-0.4972409,-0.593451,-0.52962863,-0.5022245,-0.58309084,-0.51586705,-0.5120303,-0.56752497,1.0861133,-0.74063253,-1.4723568,-2.0052128,-1.7890942,-0.504195,-0.39638555,-0.35189152,-0.41392484,0.9472416,1.3484945,1.3375305,1.4233588,1.3759569,1.0097897,-0.84523875,-0.28182667,-0.14854676,-0.43310866,-0.6244699,-0.6194256,-0.758403,-0.598006,-0.77165776,-0.6600147,-0.8015111,-0.6565251,-0.7015848,-0.48428866,-0.41313502,-0.64365536,-0.31904525,-0.20713048,-0.44235873,3.0
140.0,0.10563191,0.023513244,0.009896502,-0.045610085,-0.38195568,-0.050507143,-0.0912694,-0.0702283,-0.2934948,0.026841884,-0.44171488,-0.3153593,-0.4841695,-0.40909794,-0.57963574,-0.4851935,-0.4277436,-0.56470734,-0.49232736,-0.44295734,-0.55980456,-0.48675928,-0.4342131,-0.5414044,-2.1567326,-1.2310851,-1.2961398,-1.8521608,-1.6424102,-0.7608741,-0.62148803,-0.57432604,-0.96347624,0.9472416,1.6025536,1.5913745,1.6797359,1.6309597,1.0213224,-0.84523875,1.3164105,0.62320775,-0.00596286,-0.48603705,-0.5601765,-0.77554923,-0.68836564,-0.7376852,-0.71845895,-0.64967835,-0.79815036,-0.5985602,-0.4192215,-0.19293225,-0.6501699,1.1189758,0.5007838,-0.09393397,2.0
141.0,0.025833886,-0.03871501,-0.12506469,-0.052576955,-0.35401714,-0.034950234,-0.08946959,-0.104030095,0.034928765,-0.1626687,-0.31260273,-0.38789234,-0.4032352,-0.446679,-0.47806588,-0.42523646,-0.45951378,-0.48258263,-0.44507912,-0.4669846,-0.49327257,-0.42126665,-0.44338965,-0.4752449,-2.1289368,-1.5989245,1.463155,1.2166677,1.2939094,-1.5704007,-1.3218085,-1.4393511,-1.5345788,0.9472416,1.6448967,1.6336819,1.7395573,1.6904604,1.0251666,-0.84523875,1.6675332,1.16238,0.95398,-0.43989277,-0.46902394,-1.13562,-0.97751707,-0.9075483,-0.7006788,-0.5672145,-0.73407084,-0.55860037,-0.2890871,-0.30303365,-0.68062675,1.6910062,1.3695878,1.0414503,2.0
